# ln(den) G1 G2 G3 G4 G5 G6
-2.207132636230175748e+00 -5.506230586514195835e+00 9.468419810018707805e-02 9.348479999999999013e-01 8.148815999999998727e-01 9.796163999999997429e+00 2.039771999999999696e+00
1.061217257411042780e+00 -3.667494569394564863e+00 7.085073693444579601e-02 -5.552735999999998562e+00 -4.346219999999999528e-01 3.019811999999999497e+00 4.354464000000000251e-02
1.869387832225946511e+00 3.085010499988646959e+00 -2.175812857222264307e-01 2.088084000000000273e+00 -3.940368000000000315e+00 1.816836000000000340e+00 -1.077297600000000077e+00
-2.900449521761522931e+00 -1.447851279847467865e+00 2.739779548951106314e+00 3.277607999999998967e+00 9.091283999999998144e+00 -2.539763999999999466e+00 -8.161031999999999176e-01
-4.199168183407673283e-01 2.213478032919325766e+00 5.223776467851135585e-01 -4.893083999999999101e+00 7.436147999999999314e+00 1.419275999999999760e+00 -9.196931999999998775e-01
8.218048294940415444e-01 2.317476718990925999e+00 1.728436850856551077e+00 5.028875999999998569e+00 9.330407999999998925e-01 -4.580675999999999082e-01 -1.932923999999999420e+00
6.952975994003001148e-01 7.275566150239307639e-01 2.090445529611925757e+00 4.379459999999999908e+00 -1.923372000000000082e+00 3.197975999999999597e-01 -1.985603999999999925e+00
3.830312810002193813e-01 1.238150167987146055e+00 9.513362454422025216e-01 2.187888000000000055e+00 5.852832000000000257e+00 -3.697127999999999304e+00 2.902391999999999861e+00
3.070762035507815235e-01 7.078610516628248694e-01 -1.088994419841802369e-01 -5.528195999999999444e+00 1.488191999999999737e+00 -5.139119999999998356e+00 3.457991999999999955e+00
3.828733768246242453e-01 1.014457574064699497e+00 3.280474195904613310e+00 2.543423999999999907e+00 1.565748000000000140e+00 -3.090959999999999819e-01 -1.484063999999999939e-01
1.662228975840596590e+00 -1.239431997584301559e+00 4.264921362996160203e-01 3.645539999999999892e-01 2.354940000000000921e+00 6.293028000000000510e-01 -8.220011999999998764e-01
1.026813143110180793e+00 9.442778621524348104e-01 1.004709715692809979e+00 -2.633027999999999924e+00 -4.961184000000000260e+00 9.589992000000000516e-01 3.608951999999999494e+00
-6.024991496179437078e+00 1.418915103426162672e+00 -2.048480250123356772e+00 -4.547459999999999170e+00 1.230024000000000006e+00 3.077087999999998935e+00 -1.219092000000000198e+01
2.778937943618083328e-01 5.240386061217910257e-02 3.031225189617053895e-01 -7.693871999999998934e+00 -2.313912000000000635e+00 2.532480000000000508e+00 -8.582664000000002069e-01
7.546131079519192708e-01 -2.056034654623925650e+00 -2.476463926457592168e-01 8.283587999999999507e-01 -6.175559999999999050e+00 -3.381575999999999027e+00 2.449175999999999576e+00
1.983175870181133060e+00 -2.312583637440543516e+00 1.493011038737960261e+00 1.152980400000000183e-01 2.307060000000000777e+00 -1.176831600000000311e+00 1.266024000000000038e+00
-6.211254121465450417e-01 2.036837630281207456e-02 -7.443221029889132700e-02 3.014207999999999998e+00 9.177804000000000517e-01 -5.799300000000000566e+00 4.637004000000000126e+00
9.606636132729899913e-01 2.133331573331386899e+00 7.546458192509097884e-01 4.868579999999999686e+00 4.758347999999999800e+00 -4.853003999999999651e-01 -5.986607999999998819e-01
8.747909936880109427e-01 -2.249565584408142360e+00 3.172898621897221050e-01 1.279536000000000229e+00 3.812664000000000719e+00 5.981208000000000524e+00 -5.473812000000000122e-01
-3.531200152690931127e+00 4.767758926457994484e-01 4.290299105564567839e+00 -5.604624000000001161e+00 2.674752000000000240e+00 -6.315048000000000883e+00 3.753636000000000195e+00
1.184630786736732500e+00 -5.153273299448483113e-01 2.044230278688073388e-01 1.381788000000000016e+00 -8.757563999999999904e-01 5.591699999999999449e+00 -4.016772000000000453e+00
2.523698818197459004e-01 -3.327535966184357319e-01 -1.658335170714288598e+00 -5.474471999999999561e+00 -1.349003999999999870e+00 3.740976000000000301e+00 -6.185592000000000867e-02
7.764137099563517275e-01 5.945007495007239129e+00 1.135374172657140912e+00 -3.844716000000000244e-01 -4.361555999999999766e-01 -3.060659999999999048e+00 -2.259432000000000329e+00
2.113313554540309891e+00 1.823829424499751717e+00 -9.209482798852320906e-01 -2.738483999999999696e+00 -1.155885599999999958e+00 2.776751999999999554e-01 3.039179999999999993e+00
2.046234897983384982e-01 2.147168048527785977e+00 -1.573288894045704378e+00 4.155407999999999547e+00 3.305532000000001247e+00 -7.881024000000003138e-01 -6.097788000000000652e-01
-5.461229163479068838e+00 2.438983515846879335e+00 -7.344402115454709001e-01 -1.163799599999999757e+01 2.025719999999999743e+00 3.431135999999999631e-01 -3.173424000000000245e+00
2.597575090393487773e+00 2.307993957306862409e+00 5.743626786417823649e-01 4.053311999999998916e-01 -1.231511999999999496e+00 -1.638659999999999783e+00 -2.104499999999999815e+00
1.710665647040714665e+00 -1.993797817068804434e+00 1.772974436853673508e+00 -5.432279999999999054e-02 -8.103947999999998597e-01 -1.800851999999999897e+00 2.240255999999999581e+00
1.288657772901872223e-01 1.411780270128802917e+00 -1.065132057501966267e+00 4.222991999999999635e+00 -5.242788000000000004e+00 -3.309155999999998876e+00 2.898287999999999531e+00
2.522656377803901284e-01 -2.069657643614797760e+00 -1.329695080416566144e+00 5.954795999999999978e+00 3.426480000000000192e+00 1.299432000000000087e-01 1.936619999999999564e+00
-6.124182009549364869e-01 -6.065486633907790637e-01 -1.792045852361494385e+00 3.974855999999998835e-01 -6.411791999999998382e+00 2.027111999999999803e+00 -2.076611999999999902e+00
-1.227684855680920561e+00 5.602308569911283342e+00 1.959153380977860237e-01 2.397611999999999632e+00 -5.164368000000000514e+00 2.499131999999999465e-01 6.662879999999997693e+00
-6.436436599477460163e+00 -1.153368653482850803e+01 2.795608300503727994e-01 4.157388000000000972e+00 -1.768608000000000402e+00 -6.607104000000001420e+00 -3.337212000000000067e+00
-2.525454292321034355e+00 -2.063304245812234594e+00 1.394623477841901327e+00 -9.582563999999997861e+00 1.100548799999999883e+00 4.696295999999998472e+00 2.191476000000000202e+00
-2.206751851134774345e+00 2.815016274351070269e+00 -2.064648818805236097e+00 -1.901040000000000507e+00 3.647459999999999702e+00 3.378924000000000483e+00 -6.569784000000000290e+00
-7.532236790533745063e-01 1.990032148363786391e+00 9.584289814397399798e-01 -3.206951999999999803e+00 2.742455999999999783e+00 7.657464000000000492e-01 -5.668703999999999965e+00
1.005295169704959884e-01 -6.663387243113990444e+00 2.970875116360427795e-02 3.191232000000000291e+00 3.558780000000001387e+00 1.320743999999999918e+00 -2.757792000000000243e+00
-4.678742200521750050e+00 2.358158188684880585e+00 -2.736486293757271593e+00 3.957179999999999698e+00 -8.314104000000000383e+00 1.117557600000000095e-01 4.430412000000000461e+00
-2.863751870969673874e+00 3.610107332525347434e+00 6.036239345922888022e-01 -6.618240000000001899e+00 -5.813928000000000651e+00 7.279092000000002116e+00 1.138579199999999902e+00
2.351852562682679171e+00 9.373285867922639403e-01 -9.961723642435356130e-01 1.167305999999999733e+00 3.161831999999999532e+00 -1.481435999999999531e+00 2.023835999999999413e-01
1.518459318152450166e+00 -2.702351371861738016e+00 -1.491810931391343020e-01 1.757568000000000463e+00 2.057532000000000139e+00 -3.000420000000000975e+00 -4.340759999999999508e+00
2.557070799956886464e+00 -1.487698821165952756e+00 -8.051927196463255498e-01 -1.217795999999999879e+00 1.129049999999999887e+00 8.321843999999997687e-02 2.692871999999999488e+00
-2.289105981354998542e-01 -4.814944675185745204e+00 -1.000176291639897741e+00 1.655483999999999845e-01 4.412783999999999374e+00 2.865467999999999904e+00 -2.732435999999999865e+00
2.924280562163113384e+00 1.608378275742797570e+00 -5.534918591769012464e-01 -5.108376000000000028e-01 -1.653252000000000166e+00 7.430999999999998717e-01 5.676887999999998824e-01
2.900756307273956836e+00 2.163122964764942591e+00 -1.621425552063552322e-01 1.057545599999999641e+00 1.248539999999999761e+00 1.380239999999999689e+00 1.405440000000000023e-01
-2.809069159338710264e+00 -4.171736904830439130e+00 1.367187186069216853e+00 5.093471999999999333e+00 8.109287999999999386e+00 3.748859999999999193e+00 -2.898923999999999168e+00
1.178396810851489063e+00 -7.503998335646107076e-01 5.648976445217193110e-01 2.849147999999999570e+00 4.784087999999998786e+00 -5.372676000000000673e-01 -4.051356000000000179e+00
8.359591759028109914e-01 9.793794896570887087e-02 -1.158559728699156466e+00 -6.523680000000000589e-01 9.882959999999998413e-01 6.413987999999998024e+00 2.256371999999999822e+00
-2.502590137990256203e+00 -6.061320287501144044e-01 -1.697381084329885770e+00 1.637292000000000414e+00 -6.320712000000002107e+00 -6.462504000000000914e+00 4.389492000000001504e+00
-8.227021615039368241e-01 -4.718828742785595054e+00 -3.914147046551565978e-01 -5.173571999999999615e-01 -4.890696000000000154e+00 4.913304000000001004e+00 -5.174879999999999924e+00
-1.490791141969173041e-02 5.564352992957354083e+00 1.457973093922631636e+00 1.087715999999999905e+00 3.891035999999999717e+00 -1.686827999999999772e+00 -3.510240000000000027e+00
-9.647753285592321204e-02 2.675624175837186591e+00 7.938474892645794867e-01 -5.939844000000000790e+00 -4.278900000000000148e+00 3.247296000000000404e+00 2.254056000000000282e+00
-3.884153604524999137e-01 -3.448064832012065040e+00 1.798686025196174487e+00 -4.967508000000000479e+00 3.163247999999999394e+00 3.158807999999999061e-02 -3.995951999999999948e+00
-7.291844451666722460e-01 4.713146029353797672e+00 1.341598311458253479e+00 -3.056963999999999348e+00 -2.864015999999999451e+00 4.968239999999999768e+00 -4.213883999999999297e+00
-6.652873444215884335e-01 -3.634643987857550940e+00 2.944050026751600324e+00 2.523995999999999462e+00 -5.332967999999999043e-01 -8.586371999999997673e-01 -2.263776000000000010e+00
1.648878485038319575e+00 -4.431208546630853728e-01 1.430557975431554496e-01 -4.065672000000001063e+00 -4.063188000000000244e+00 4.142808000000001156e-01 2.442420000000000258e+00
-3.575006376373418560e-02 6.323955628328052914e-01 -2.076078070259232966e+00 2.693832000000000004e+00 2.966639999999999944e+00 5.046191999999999567e+00 2.030267999999999518e-01
-2.620962708690548926e+00 -1.177446584847386957e+00 1.137720072195128385e+00 1.030701600000000084e+01 3.805524000000001017e+00 1.071355200000000174e+00 -2.897963999999999984e+00
3.417140115275341117e-01 6.581554401070780491e-01 6.636894445291782185e-01 2.713859999999999051e+00 2.263271999999999506e-01 -5.727467999999999115e+00 -5.169587999999999184e+00
2.194705857403237703e-01 3.490155921975685693e+00 6.790522492993698034e-01 4.298651999999999695e+00 2.391203999999999663e+00 -4.914443999999999591e+00 -3.101027999999999452e+00
1.396054580876842310e+00 2.106757470468688886e+00 1.580583653075549266e+00 1.140191999999999872e+00 -3.238955999999999946e+00 3.060011999999999066e+00 1.263132000000000144e-01
-2.326173372044270327e+00 5.324948252937183213e+00 -1.112403841503271984e+00 -5.920224000000001041e+00 5.688480000000001979e+00 -5.270868000000000109e+00 1.183171199999999867e+00
-1.847658286798790073e+00 1.696921169213315261e+00 -2.466474163231226549e-02 -2.443164000000001224e+00 3.030384000000001077e+00 1.911276000000000419e+00 -1.008778799999999976e+01
3.860567206271587337e-01 4.120958853256336596e+00 8.915793304876579173e-01 -2.691600000000000215e+00 -3.881339999999999790e+00 -3.735432000000000308e+00 -3.198588000000000875e+00
6.302585715030123437e-01 7.649821144830020181e-01 1.560170524715649987e-01 7.020792000000001920e+00 -7.489620000000001276e-01 -3.649332000000001131e+00 1.791503999999999874e-01
-1.966427932980287174e+00 2.360976057311349408e+00 2.267955159806512189e+00 -7.287959999999999994e-01 6.612335999999998215e+00 5.867675999999999448e+00 -9.420383999999997204e-01
9.282845488817428325e-01 -6.407025973558846399e-01 2.190600469016471763e+00 -1.494779999999999776e+00 -2.642964000000000091e+00 1.539132000000000000e-01 2.962704000000000004e+00
1.292401924719418060e+00 -1.656118495628507326e+00 1.830813136756134663e+00 -2.398932000000000730e+00 2.847444000000000308e+00 -3.201720000000000121e-01 2.135292000000000190e+00
8.623634796641022060e-01 1.455878717462737004e+00 -7.663448237025453080e-01 -1.054928400000000099e+00 6.550908000000001508e+00 2.401079999999999881e+00 1.315067999999999904e+00
8.619035984542285922e-01 -1.813767973656950971e+00 6.398460746123235676e-01 -4.649387999999998744e-01 -5.140176000000000300e+00 1.093253999999999948e+00 -4.901159999999999073e+00
3.512514415893047692e-01 -2.211853966753951628e+00 -5.898646985732554082e-01 -4.535771999999999693e+00 -6.354024000000000783e+00 -1.140629999999999811e+00 -7.624787999999997901e-01
1.263030583231360193e+00 -1.166016675599724550e+00 -9.302134283041652019e-01 1.652316000000000118e+00 -1.757400000000000073e+00 1.561284000000000116e+00 -2.653643999999999892e+00
-7.721255097054982031e-01 -2.400676960925342662e+00 1.307055816393371428e+00 1.925159999999999982e+00 3.562703999999999871e-01 8.582340000000000302e+00 -8.436468000000000300e-01
-3.659122517550113418e+00 3.214482661932276830e+00 -3.256830190628272170e+00 3.618600000000000705e+00 8.764452000000000353e-01 -3.991932000000000258e+00 5.317896000000001067e+00
1.962814562650871508e+00 -1.317022908951999804e+00 -5.309420378770387527e-01 9.849900000000000322e-01 -4.336883999999999517e+00 -1.338671999999999918e-01 2.851848000000000383e+00
1.047089058419275354e+00 -2.170894645063431216e+00 1.890467777113026715e+00 1.364880000000000315e+00 -8.790336000000003036e-01 -9.809556000000001497e-01 4.131396000000000512e+00
1.491445580442626095e+00 2.080086325518956780e+00 -9.339041335336062399e-01 -1.407971999999999557e+00 -2.456447999999999077e+00 -3.793487999999999083e+00 3.078875999999999280e+00
1.510042437821791372e+00 8.292168311807560643e-01 1.043350144829056969e+00 -4.939583999999999975e+00 -2.040348000000000273e+00 2.139047999999999838e+00 5.707175999999999361e-01
1.083157633881137505e+00 -2.920706203557735248e-03 -1.150505872030939125e+00 2.064168000000000447e+00 -1.364160000000000483e+00 -5.617272000000001597e+00 -2.043312000000000239e+00
5.729738215510151722e-01 1.723040320044377793e+00 -4.898260556529852039e-01 -6.267827999999999733e+00 2.576459999999999972e+00 -3.811992000000000047e+00 4.998443999999999804e-02
1.521538832072105052e+00 -2.103450331783831562e+00 5.822512066736940106e-01 -6.598691999999999336e-01 -3.121151999999999926e+00 -6.680508000000000557e-01 4.982855999999999064e+00
1.688369773600705948e+00 1.608528317089789494e+00 2.488115228417880909e-01 3.951647999999999605e+00 1.093945199999999840e+00 2.278067999999999760e+00 -3.674387999999999543e+00
-6.977194012871582585e-01 -4.826709054316362213e+00 1.920905358664504847e+00 6.087491999999999237e+00 2.411099999999999355e+00 -3.378863999999999479e-02 3.965627999999998821e-01
-9.886716760245786162e-01 -3.610105114293451045e+00 9.596327101570515383e-01 -5.217156000000000127e+00 -4.125828000000000273e+00 1.712856000000000378e+00 -5.937684000000000850e+00
6.311596221155554298e-01 -5.783160774737519105e+00 1.442611752357499055e+00 2.682623999999999675e+00 9.517307999999997659e-01 2.399375999999999731e+00 -1.162081199999999946e-02
1.391634608791550765e+00 3.179375773935257943e+00 -1.088193069771044907e+00 3.256115999999998900e-01 1.620215999999999656e+00 -1.112762399999999818e+00 4.690247999999999529e+00
1.346290198574201069e+00 -2.421398637139003274e+00 -4.029071549549185782e-01 -1.570608000000000004e+00 3.509592000000000045e+00 -3.949799999999999311e+00 -3.029183999999998989e+00
2.113805204989715136e+00 -1.988703621084221274e+00 -1.051897425669159558e+00 -2.012519999999999420e+00 -3.862643999999999522e-01 2.737775999999999765e+00 1.659815999999999736e+00
4.048275243200986639e-01 -6.160948843989979551e+00 2.998127795563473863e-01 5.400515999999999650e-01 4.766244000000000369e+00 -2.663831999999999756e+00 7.763375999999997390e-01
-4.137723186900034156e-01 -1.102932042250228228e+00 3.518994208551355363e-01 -8.541383999999999643e-01 -1.147663200000000217e+00 -6.505572000000002575e+00 3.601788000000000878e+00
-3.142552386431744171e+00 -3.329555349118212160e+00 2.130736305587105139e+00 -3.929747999999999131e+00 3.978779999999998651e+00 -6.787499999999999645e+00 -5.456315999999999278e+00
2.766775288021487353e-02 3.899595533939550940e+00 5.252483700659623667e-01 1.701131999999999866e+00 7.525164000000001963e+00 -1.086108000000000295e+00 -5.682887999999999273e-01
-3.101280600435143420e+00 -4.632416934171752487e+00 1.319441447158925085e+00 -2.524715999999999738e+00 -2.701667999999999847e-01 6.880032000000000370e-01 -1.054631999999999969e+01
1.282818042418371607e-01 2.935824575792423285e+00 -3.098325841267570713e-01 -2.573604000000000003e+00 -1.896252000000000493e+00 7.301244000000000511e+00 -1.765128000000000252e+00
-1.546229357475340294e+00 3.003774429003406077e+00 -2.990712011346559951e+00 2.924255999999999744e+00 -2.245031999999999694e+00 2.147159999999999958e+00 -7.541327999999998255e-01
4.726135091319818571e-01 -2.456134161199913013e+00 -3.113746229713267866e-01 -2.358803999999999679e+00 1.275467999999999602e+00 4.181663999999999604e+00 6.019595999999998170e+00
1.880563879035465735e+00 9.143140037550486765e-01 5.738748620175830872e-01 1.604099999999999859e+00 -5.199047999999999448e+00 7.457040000000000335e-01 -5.831615999999999467e-01
-3.807155230684172720e-01 -2.868332961254187463e+00 -1.270648774392748592e+00 -4.648871999999999005e+00 -1.930127999999999178e+00 -3.382787999999999684e+00 -2.484059999999999491e+00
1.821943181502270193e+00 4.315888723196552590e+00 1.646990542597431481e-02 2.738315999999999306e+00 -1.219511999999999707e+00 -6.335051999999998795e-01 2.713703999999999894e+00
-2.595275467158221772e-01 -1.442569917936845414e+00 -2.045264727646387115e+00 3.957504000000000577e-02 -2.442083999999999921e+00 1.949076000000000253e+00 5.827187999999999590e+00
5.522367650370829661e-01 6.326352611153485128e-02 6.244644935071878011e-01 4.028243999999999048e+00 3.357803999999999789e-01 5.096759999999999735e+00 -4.517724000000000295e+00
5.054379406669146091e-01 6.416068471006721730e-01 1.445650516786427975e+00 -3.550775999999999932e+00 4.574904000000000082e+00 -3.385451999999999906e+00 2.199971999999999817e+00
1.672947972333012068e+00 2.275298973570299144e-01 -8.415960400177104894e-01 -1.113730800000000132e+00 -4.112112000000001100e-01 -5.388335999999999792e+00 1.619028000000000134e+00
-1.225970021145806887e+00 -4.408428788163980983e+00 7.316220365442192008e-01 2.540447999999999595e+00 -1.426955999999999669e+00 7.491767999999998651e+00 -4.494023999999999575e+00
9.205494585669991014e-01 3.134845499982252370e+00 -1.090221669002918586e-01 3.007127999999998913e+00 3.440963999999999690e+00 4.886172000000000182e+00 -1.528296000000000543e+00
1.060553555714040641e+00 -2.769144048974176986e+00 1.113774690162351089e+00 4.631616000000001065e+00 1.116571200000000097e+00 -3.516036000000000605e+00 9.975756000000002288e-01
7.212328474536877643e-01 2.215410623580821969e+00 -1.031639934689502880e+00 -6.529680000000002149e-01 -6.649932000000001509e+00 -1.453272000000000341e+00 1.199512800000000379e+00
-6.962773260044478052e-01 1.205078588967397391e+00 -8.087584266391024679e-01 2.326103999999999949e+00 4.317887999999999060e+00 -4.458779999999999688e-02 8.060928000000000537e+00
4.246927710929427335e-01 -4.991138683237399398e-01 -9.991440117390673059e-01 -2.532756000000000007e+00 -8.619216000000000655e-01 -5.464571999999999541e+00 -6.448956000000000133e-01
9.947427642136923431e-01 -3.491621194943907991e+00 9.330450285583912207e-01 -2.856635999999999953e+00 -4.077455999999999747e+00 -3.286847999999999992e+00 -6.956784000000000301e-01
-3.389704417835101680e+00 -9.141860716966165867e+00 -3.770594402930084466e-02 2.496371999999999591e+00 -4.941383999999999777e-01 8.106804000000000343e+00 -2.014932000000000389e+00
1.393129850709112105e+00 -3.030916491380676536e+00 -7.160816508337281006e-02 -3.369504000000000055e+00 5.677403999999999229e-01 -4.356383999999999368e+00 2.404116000000000586e+00
4.081216439827133335e-01 -1.698517011928323495e+00 -1.383534580971144123e+00 3.852096000000001297e+00 1.438164000000000220e+00 -8.766696000000002709e-01 -1.293563999999999936e+00
7.533894592125678358e-01 -4.493439037522120039e+00 -8.049682128911773704e-01 -3.760871999999999105e+00 -2.545007999999998605e-01 3.771815999999999391e+00 2.396003999999999579e+00
-1.343412561418857676e+00 -6.705286951520673888e+00 -6.819988329210044942e-01 -1.537007999999999708e+00 4.289723999999999648e+00 -4.359491999999999479e+00 2.212188000000000265e+00
2.780752650138241577e+00 -5.218697945475075928e-01 -4.077271089344714494e-01 3.582348000000000199e-01 2.185788000000000064e+00 1.985267999999999589e+00 1.376915999999999807e+00
-4.797451256793902608e-01 2.330434811522307026e+00 -1.021720904826343146e+00 5.218356000000000661e-01 8.567159999999999442e+00 -2.597879999999999634e-01 -1.714799999999999880e+00
7.818320102673317340e-01 4.940839929906776007e+00 6.367036897022714248e-01 -5.406455999999999484e+00 -1.344780000000000086e+00 8.055300000000000793e-01 -9.977555999999998537e-01
3.432035367676501414e-01 -7.438106002004173156e+00 1.652659525191905732e-01 -9.564323999999999604e-01 -2.796095999999999915e+00 -2.259275999999999840e+00 -1.192713600000000040e+00
-4.416869602112320159e+00 8.896258427827534732e+00 -6.567797169479161826e-03 4.762391999999999292e+00 8.020811999999999387e+00 -1.816259999999999541e+00 3.956327999999999179e+00
-6.840964417844567214e-01 -2.239118984849038263e+00 -1.999424928294035064e+00 -2.261796000000000806e+00 -3.136476000000000930e+00 5.444795999999999303e+00 -1.940724000000000116e+00
-4.295431759680364614e+00 -5.725352008553966421e+00 -2.802662609471303079e-01 1.866695999999999689e+00 -5.268587999999999383e+00 9.486983999999999639e+00 5.223467999999998668e+00
-2.098908392921891686e+00 3.383894360839504678e+00 -2.118783462724311839e+00 -7.256807999999999481e+00 -2.601587999999999568e+00 7.892759999999999776e-01 4.259471999999999703e+00
1.451007902491441959e+00 -4.421757439844798299e+00 6.805697378148706234e-02 -9.912131999999997944e-01 -1.613135999999999459e+00 4.433555999999999386e+00 -1.200599999999999667e+00
2.912918680471986210e+00 1.051382434259586329e+00 -2.889920887376464798e-01 1.634687999999999593e-03 -9.467327999999999300e-01 1.965527999999999942e+00 -1.631999999999999673e+00
2.032929084155211896e+00 -1.724351804394863574e+00 -1.458686393037912810e+00 6.566112000000001725e-01 -1.088338799999999829e+00 8.018832000000002402e-01 -1.662564000000000153e+00
5.459574104949221907e-01 -5.786683704179684362e+00 -7.426805359288812802e-02 3.062303999999999249e+00 -3.120563999999999005e+00 3.314903999999999851e+00 1.509948000000000068e+00
-8.383485409972477598e-01 -2.165752903977081978e+00 2.803513156414368268e+00 -1.545816000000000301e+00 -6.450480000000002434e+00 -6.837504000000000914e-01 -7.727424000000000515e-01
-4.801137957613932361e-01 1.261668020591712569e+00 2.539185055648816913e+00 -4.361099999999999532e+00 3.810947999999999336e+00 1.471979999999999844e+00 -1.319879999999999942e+00
-1.819855797547941023e+00 8.844828750528320072e+00 1.336467116727256821e+00 -2.325395999999999574e+00 -1.537559999999999594e+00 -3.526332000000000022e+00 3.170171999999999102e+00
1.725913835187216527e+00 3.192012949081517004e+00 7.207366452421180014e-01 -3.413400000000000212e+00 1.401936000000000293e+00 -2.360339999999999883e+00 -2.036459999999999937e+00
-6.696671707476992141e-01 -1.027567420843365636e-01 -3.184753267462922643e+00 -5.783712000000001296e+00 2.334648000000000501e+00 -1.534392000000000422e+00 -2.148108000000000128e+00
2.038516775950414583e+00 2.695945239171421814e+00 1.701363345909575886e-01 4.025760000000000893e+00 -1.052928000000000086e+00 6.259128000000000469e-01 2.230512000000000050e+00
2.414769454182397190e+00 -1.115783688116001260e+00 -3.925252362395715844e-01 2.211251999999999551e+00 -1.330224000000000073e+00 -3.239927999999999475e+00 1.219655999999999629e+00
-4.071861230955413635e-01 -6.653932534005182475e+00 -5.971614455022387080e-01 1.868447999999999887e+00 3.502920000000000034e+00 1.119520800000000094e-01 1.798560000000000159e+00
1.841106370864223907e-01 -3.899691898460680761e+00 -2.123255087025141888e-02 -2.244876000000000094e-01 -1.025020799999999954e-01 -2.257079999999999753e+00 3.152088000000000001e+00
6.366814984930296850e-02 -3.691833344851311427e+00 -1.045488701996857422e-01 -3.954204000000000718e+00 -4.624320000000000874e+00 -3.441035999999999540e+00 3.869868000000000308e+00
-6.281195186114324480e-01 6.212066863870191469e-01 -4.591414952617539069e-01 8.930663999999997049e-01 -3.508535999999999433e+00 -5.032271999999999856e-01 7.115724000000000160e+00
4.608085579689930600e-01 -4.921117494774443379e+00 -1.045593022501628999e+00 -3.870839999999999281e-01 -2.584427999999999948e+00 2.557307999999999470e+00 3.306467999999998852e+00
4.929102644225560326e-01 1.149213966370574491e+00 -8.629512721479654092e-01 3.673536000000001245e+00 6.401279999999999859e+00 2.122044000000000263e+00 -9.466607999999999690e-01
-5.088306994560596319e-01 6.560451313977292642e+00 -1.518571978139858780e+00 -4.844471999999999667e+00 -3.705203999999999720e-01 -2.248812000000000477e+00 -9.295692000000002064e-01
8.126391214800495755e-01 -1.086679587675422276e+00 9.275648409608150402e-01 3.274764000000000230e+00 -2.343503999999999809e+00 -5.234556000000001319e+00 2.813916000000000750e+00
-8.097038517936717694e-01 -5.163214615216789483e+00 2.108417549804935565e+00 -1.069280400000000020e+00 -1.974408000000000163e+00 1.881900000000000350e+00 5.265708000000000055e+00
-4.844914693332543765e-01 -6.477056963768916376e+00 1.563898500745574127e+00 6.579287999999997583e-01 1.571135999999999644e+00 3.829139999999999766e+00 -3.412715999999999639e+00
-2.030801296378512255e+00 -5.494571566361246440e+00 9.650234576404446152e-01 4.623540000000001093e+00 -3.526656000000000901e+00 -6.585816000000000336e+00 3.607728000000000268e+00
1.526083312096550459e+00 -2.455460048111434368e+00 -1.285614242212276936e+00 -1.303595999999999977e+00 3.087443999999999189e+00 -2.857056000000000040e+00 1.133679600000000176e-01
-1.032004280595343770e+00 3.235357114219377994e+00 8.180198769679063453e-01 4.374960000000000626e+00 3.081564000000001080e+00 -5.664708000000000521e-01 -7.687091999999999814e+00
9.624330195764251306e-01 1.468882619573038451e+00 2.413853021193518578e-01 7.089780000000001081e+00 2.470140000000000113e-01 1.012520400000000098e+00 -1.425947999999999993e+00
1.216255539946895947e+00 -1.468631112273601769e+00 -1.588216809087490855e+00 -1.745795999999999903e+00 2.887091999999999992e-01 1.767179999999999862e-01 -1.621619999999999617e+00
2.266426028447487973e-01 -4.177847856884737254e+00 -6.494345488879329498e-01 -2.305212000000000039e+00 2.874287999999999510e+00 7.456428000000000500e-01 -7.465811999999998338e-01
2.112084276604673794e-01 7.450404445426698219e-01 -1.191031780260105588e+00 -2.287560000000000038e+00 1.468847999999999931e+00 5.747303999999999746e+00 -8.171591999999998635e-01
-1.461857665012709528e+00 5.601888040987044626e+00 2.158155141985308667e+00 -2.784791999999999934e+00 -4.130484000000000933e+00 -3.516299999999999981e-01 -4.539035999999999405e+00
-1.649129911258497561e-01 6.379568009898985981e-01 2.922038644835140531e+00 -1.555764000000000369e+00 3.575664000000000620e+00 4.195199999999999818e+00 1.433927999999999869e+00
4.047490629694409647e-01 -5.444064770548019183e+00 -4.940369547100880165e-01 2.973527999999999727e-01 4.643015999999999366e+00 3.639432000000000222e+00 -1.515611999999999515e+00
1.485358985382435826e+00 3.072265289632545748e+00 9.910130013183799935e-01 -3.478499999999999925e+00 -2.223011999999999766e+00 -2.327123999999999970e+00 1.923347999999999836e+00
-2.803450158186578944e-01 -9.490473635599866453e-01 -1.073345450073911689e+00 1.211028000000000215e+00 -5.512176000000000853e-01 5.442695999999999756e+00 6.600996000000000308e+00
1.077994247701346442e+00 -2.690788095606071018e+00 -5.012661841126011542e-01 -3.132575999999999361e+00 -1.905047999999999853e+00 -2.348603999999999470e+00 -4.988327999999999207e+00
1.467831705489897276e+00 -2.982844587185929708e+00 -1.848280078407423810e-01 -4.868208000000000091e+00 -1.278299999999999770e+00 2.929548000000000041e+00 8.752800000000000580e-01
2.696433363046414566e+00 2.156830708001409747e+00 3.373562013282209726e-01 -9.662208000000003238e-01 3.512568000000001467e-01 -2.615220000000000766e+00 -9.653388000000000524e-01
